	class	name	lat	lon	address
4590	Магазин электроники	Цифровой супермаркет DNS	53.254939	34.329327	Красноармейская ул., 170, Брянск, Россия
4591	Салон связи	Фирменный магазин Xiaomi - Mi-Room.ru	58.000599	56.25247099999999	ул. Тимирязева, 52, Пермь, Россия
4592	Магазин электроники	Цифровой супермаркет DNS	43.157715	131.910873	просп. 100-летия Владивостока, 57Г, Владивосток, Россия
4593	Магазин электроники	Цифровой супермаркет DNS	55.828654	49.118552	ул. Мусина, 33/46, Казань, Россия
4594	Салон связи	Телефон.ру	55.78958000000001	37.678845	Сокольническая площадь, 4А, Москва, Россия
4595	Салон связи	ILoveiPhone	54.623318000000005	39.753436	ул. Ленина, 9, Рязань, Россия
4596	Салон связи	Мобил элемент	55.682204000000006	37.868121	ул. 3-е Почтовое Отделение, 53А, микрорайон Городок Б, Люберцы, Россия
4597	Салон связи	МегаФон	56.327725	36.724090000000004	ул. Гагарина, 26, Клин, Россия
4598	Салон связи	ILike Trade In	56.12814399999999	40.404461	Большая Московская ул., 42, Владимир, Россия
4599	Салон связи	НОУ-ХАУ	55.744298	37.566875	площадь Киевского Вокзала, 2, Москва, Россия
4600	Салон связи	Билайн	55.797066	37.716928	Большая Черкизовская ул., 3, корп. 1, Москва, Россия
4601	Салон связи	Связной	55.0957	38.764	Советская площадь, 8, Коломна, Россия
4602	Салон связи	Tele2	55.819916000000006	37.580161	ул. Яблочкова, 21, Москва, Россия
4603	Салон связи	МегаФон	55.847572	37.360169	Митинская ул., 40, Москва, Россия
4604	Салон связи	Салон-магазин МТС	55.485356	37.304864	Академическая площадь, 3, Троицк, Россия
4605	Магазин электроники	НОУ-ХАУ	55.672681999999995	37.279979	ул. Свободы, 1, Одинцово, Россия
4606	Магазин электроники	М.Видео	55.608230000000006	38.090977	ул. Гагарина, 67, Жуковский, Россия
4607	Магазин электроники	Орион 33	56.019666	39.973862	ул. Мира, 18, Лакинск, Россия
4608	Салон связи	Магазин E-Mogilev	53.908021	30.338301	ул. Миронова, 33, Могилёв, Беларусь
4609	Салон связи	Билайн	55.68552	37.854655	ул. Авиаконструктора Миля, вл7, Москва, Россия
4610	Салон связи	МегаФон	56.168758999999994	40.478501	ул. Егорова, 8, Владимир, Россия
4611	Салон связи	Евросеть	55.598073	36.468833000000004	Привокзальная площадь, 9, рабочий посёлок Тучково, Россия
4612	Магазин электроники	Магазин Xiaomi	49.990303000000004	36.290248999999996	ул. Академика Павлова, 44Б, Харьков, Украина
4613	Магазин электроники	Пульт.ру	55.708217000000005	37.594503	ул. Орджоникидзе, 11, стр. 1А, Москва, Россия
4614	Магазин электроники	Эльдорадо	55.153436	37.459728000000005	Московская ул., 96, Чехов, Россия
4615	Магазин электроники	Пункт выдачи интернет-магазина I-Chasti	55.753398	37.600226	Никитский бул., 5, Москва, Россия
4616	Салон связи	Эксион	52.263872	104.313691	Волжская ул., 14А, Иркутск, Россия
4617	Магазин электроники	Кофейная Империя	55.740563	37.504079	ул. Барклая, 6, Москва, Россия
4618	Салон связи	Евросеть	56.853756000000004	40.538313	Октябрьская ул., 12, Тейково, Россия
4619	Магазин электроники	Магазин электроники Nook & Kindle	55.73999	37.65429	Таганская площадь, 12, Москва, Россия
4620	Салон связи	Tele2	54.941143999999994	37.405232	Московское ш., 55, стр. 1, Серпухов, Россия
4621	Магазин электроники	Интернет-магазин Tvinstall.ru	55.88608000000001	37.508885	Ижорская ул., 8, Москва, Россия
4622	Магазин электроники	WinchesteR	54.613781	39.727088	ул. Пушкина, 2, Рязань, Россия
4623	Салон связи	Салон-магазин МТС	54.583214	39.795032	ул. Связи, 9А, Рязань, Россия
4624	Салон связи	Евросеть	57.030421	34.172021	Октябрьская ул., 28А, Кувшиново, Россия
4625	Магазин электроники	М.Видео	57.744085	41.015112	Красносельское ш., 1, Кострома, Россия
4626	Магазин электроники	Технопарк	55.629318999999995	37.400646	Россия, Москва, поселение Московский, деревня Румянцево, 17А, стр. 1
4627	Салон связи	Салон связи Мегафон	55.431474	37.751856	ул. Кирова, с28, Домодедово, Россия
4628	Салон связи	Мобил элемент	55.808	37.636375	просп. Мира, 95, стр. 1, Москва, Россия
4629	Магазин электроники	М.Видео	56.051869999999994	92.903935	ул. 9 Мая, 77, Красноярск, Россия
4630	Салон связи	АйТиСи-Мобайл	55.811513	37.624714000000004	Звёздный бул., 21, стр. 1, Москва, Россия
4631	Салон связи	М.Видео	55.611205000000005	37.724468	ул. Генерала Белова, 35, Москва, Россия
4632	Магазин электроники	Автоэлектроника и умные устройства	55.686629	37.4402	Очаковское ш., 34, Москва, Россия
4633	Салон связи	Билайн	55.095678	38.763975	Советская площадь, 8, Коломна, Россия
4634	Магазин электроники	Технопарк	55.852669999999996	38.442302000000005	Соборная ул., 12, Ногинск, Россия
4635	Салон связи	Салон-магазин МТС	55.3836	36.750155	ул. Полубоярова, 22, Наро-Фоминск, Россия
4636	Магазин электроники	FITnd.ru	55.87491	37.708940000000005	Палехская ул., 131, Москва, Россия
4637	Магазин электроники	GlobalMediaPro	55.81179100000001	37.636338	просп. Мира, 101, стр. 1, Москва, Россия
4638	Салон связи	МегаФон	56.735629	37.160321	просп. Боголюбова, 19, Дубна, Россия
4639	Салон связи	Связной	55.845249	37.660215	просп. Мира, 211, корп. 2, Москва, Россия
4640	Магазин электроники	CleverMic	55.788976	37.707781	Электрозаводская ул., 24, Москва, Россия
4641	Салон связи	Салон-магазин МТС	56.757548	37.141005	ул. Володарского, 13А, Дубна, Россия
4642	Салон связи	Салон-магазин МТС	55.612492	37.605238	Варшавское ш., 140, Москва, Россия
4643	Магазин электроники	Магазин техники U-Tech	69.34724200000001	88.203716	Ленинский просп., 13, Норильск, Россия
4644	Магазин электроники	НОУ-ХАУ	56.149201	40.387096	Тракторная ул., 45, Владимир, Россия
4645	Магазин электроники	Телетроник	55.843555	37.579671999999995	Гостиничная ул., 5, Москва, Россия
4646	Магазин электроники	Максимус	55.495582999999996	36.030815000000004	Россия, Московская область, Можайск, Привокзальная площадь
4647	Магазин электроники	Gadgetpostal	56.854758	35.868553000000006	просп. Калинина, 15, Тверь, Россия
4648	Салон связи	Tele2	55.609636	38.076143	ул. Гагарина, 85Б, Жуковский, Россия
4649	Салон связи	МегаФон	54.608926000000004	39.807514000000005	ул. Новосёлов, 30А, Октябрьский административный округ, район Дашково-Песочня, Рязань, Россия
4650	Салон связи	Салон-магазин МТС	55.916385999999996	37.772379	Олимпийский просп., с10, Мытищи, Россия
4651	Салон связи	Билайн	55.776001	37.659205	Комсомольская площадь, 6, Москва, Россия
4652	Салон связи	Technosteps	55.717974	37.677454	Шарикоподшипниковская ул., 13, стр. 2, Москва, Россия
4653	Магазин электроники	Интернет-магазин AutoJoys	55.899512	37.542338	Дмитровское ш., 157, стр. 4, Москва, Россия
4654	Салон связи	НОУ-ХАУ	54.618991	39.800776	1, село Дядьково, Россия
4655	Салон связи	Связной	54.531560999999996	36.271395	ул. Глаголева, 3, Калуга, Россия
4656	Салон связи	Билайн	55.681991000000004	37.516633	просп. Вернадского, 29, Москва, Россия
4657	Магазин электроники	Магазин Эксперт	69.40858399999999	30.214844	ул. Мира, 17/9, п. г. т. Никель, Россия
4658	Салон связи	НОУ-ХАУ	55.665028	37.481476	ул. Покрышкина, 4, Москва, Россия
4659	Магазин электроники	Цифровой супермаркет DNS	54.981166	73.320552	ул. 70 лет Октября, 19, Омск, Россия
4660	Салон связи	МТС	56.317446999999994	38.13903	просп. Красной Армии, 186/2, Сергиев Посад, Россия
4661	Магазин электроники	DNS	59.912962	30.447017	ул. Коллонтай, 3, Санкт-Петербург, Россия
4662	Магазин электроники	М.Видео	55.737823	37.856666	Новокосинская ул., 14А, Москва, Россия
4663	Салон связи	Телефон.ру	55.705335999999996	37.479171	Матвеевская ул., 2, Москва, Россия
4664	Салон связи	Билайн	55.66813199999999	37.865914000000004	Новорязанское ш., 7, Люберцы, Россия
4665	Салон связи	Msk.mi-one.ru	55.694844999999994	37.864501000000004	Октябрьский просп., 15, Люберцы, Россия
4666	Магазин электроники	Магазин Убрус24	55.661058999999995	37.62148	Варшавское ш., вл71к3, Москва, Россия
4667	Магазин электроники	Кей	51.66702	39.194078999999995	Плехановская ул., 22, Воронеж, Россия
4668	Салон связи	Samsung	54.630041000000006	39.710488	Первомайский просп., 70, корп. 1, Рязань, Россия
4669	Салон связи	Tele2	55.744023	37.506957	Багратионовский пр., 5, Москва, Россия
4670	Салон связи	ReFresh	56.965177000000004	40.99001	просп. Строителей, 25, Иваново, Россия
4671	Магазин электроники	Комиссионный	55.617051000000004	37.510696	Новоясеневский просп., 1Б, стр. 1, Москва, Россия
4672	Салон связи	Билайн	55.751977000000004	37.813075	Зелёный просп., 54А, Москва, Россия
4673	Салон связи	Связной	56.1618	38.8735	ул. Гагарина, 28, Киржач, Россия
4674	Салон связи	Tele2	55.86207099999999	37.43572	Планерная ул., 7, Москва, Россия
4675	Магазин электроники	Mix.Salon	56.867798	35.903012	ул. Горького, 70, Тверь, Россия
4676	Салон связи	Мобил элемент	55.758543	37.921539	Разинское ш., 2, микрорайон Салтыковка, Балашиха, Россия
4677	Салон связи	Эксион	52.25423	104.23504399999999	54/5, микрорайон Первомайский, Иркутск, Россия
4678	Магазин электроники	Цифровой супермаркет DNS	45.254057	38.118413000000004	ул. Ленина, 111, Славянск-на-Кубани, Россия
4679	Салон связи	Евросеть	55.716606999999996	37.792863	Рязанский просп., 46, корп. 4, Москва, Россия
4680	Магазин электроники	Tele2	55.806109	37.395019	Строгинский бул., 1, Москва, Россия
4681	Магазин электроники	Цифровой супермаркет DNS	53.510096999999995	49.414704	ул. Карла Маркса, 57, Тольятти, Россия
4682	Салон связи	Phonempire.ru	55.702339	37.773879	ул. Юных Ленинцев, 83, корп. 4, Москва, Россия
4683	Салон связи	IТовары	55.741776	37.501328	Багратионовский пр., 7, корп. 2, Москва, Россия
4684	Салон связи	Из-каталога.рф	60.036214	30.418940999999997	просп. Просвещения, 86, корп. 1, Санкт-Петербург, Россия
4685	Салон связи	МегаФон	55.979595999999994	37.743696	Комсомольская ул., 1, микрорайон Пироговский, Мытищи, Россия
4686	Салон связи	Билайн	55.816843999999996	37.735395000000004	Ивантеевская ул., 25А, Москва, Россия
4687	Салон связи	Cstore	55.76109	37.610437	Тверская ул., 6, стр. 1, Москва, Россия
4688	Салон связи	Топномер. РУ	56.834722	35.896921	ул. Коминтерна, 20, корп. 1, Тверь, Россия
4689	Магазин электроники	Цифровой супермаркет DNS	54.774195999999996	56.077932999999994	ул. Академика Королёва, 14, Уфа, Россия
4690	Салон связи	Телефон.ру	55.566148999999996	38.224615	Вокзальная ул., 3, Раменское, Россия
4691	Салон связи	Связной	55.919971999999994	37.708527000000004	ул. Мира, с51, Мытищи, Россия
4692	Салон связи	Евросеть	55.692130000000006	37.728468	Шоссейная ул., 1/2с4, Москва, Россия
4693	Салон связи	Связной	55.578247999999995	36.690740000000005	Колхозный пр., 6, Кубинка, Россия
4694	Магазин электроники	М.Видео	55.6631	37.510311	Ленинский просп., 109, Москва, Россия
4695	Магазин электроники	Форум инжиниринг	56.860181999999995	35.893279	ул. Бебеля, 3, Тверь, Россия
4696	Салон связи	Mobilebox	55.962962	37.405974	Россия, Московская область, городской округ Химки, аэропорт Шереметьево, Шереметьево терминал D
4697	Салон связи	Связной	55.093	36.6194	Железнодорожная ул., 6, Обнинск, Россия
4698	Салон связи	Ноутбука.net	55.795458999999994	37.623096999999994	3-я ул. Марьиной Рощи, 4, корп. 2, Москва, Россия
4699	Салон связи	Билайн	55.652075	37.431585	Центральная ул., 23Б, д. Говорово, Россия
4700	Магазин электроники	Интернет-магазин SmarTeq. pro	55.717532999999996	37.830275	Косинская ул., 24, корп. 1, Москва, Россия
4701	Магазин электроники	Цифровой супермаркет DNS	49.793246999999994	129.87625	Советская ул., 45, п. г. т. Новобурейский, Россия
4702	Магазин электроники	Магазин Турист	56.171673999999996	40.461110999999995	Суздальский просп., 24, Владимир, Россия
4703	Магазин электроники	Росэлпром	56.153417000000005	40.42205	Электрозаводская ул., 2, Владимир, Россия
4704	Магазин электроники	Цифровой супермаркет DNS	51.742425	36.133511	просп. Дружбы, 9А, Центральный округ, Курск, Россия
4705	Салон связи	Dixis	51.666183000000004	39.191924	Кольцовская ул., 35А, Воронеж, Россия
4706	Салон связи	Microline	44.948531	34.099258	просп. Кирова, 30, Симферополь, Россия
4707	Магазин электроники	Цифровой супермаркет DNS	56.116234	93.330533	ул. Ленинского Комсомола, 35, Сосновоборск, Россия
4708	Салон связи	МегаФон	56.876867000000004	37.343193	ул. Урицкого, 64, Кимры, Россия
4709	Магазин электроники	Магазин Электроника	56.85799599999999	40.555851000000004	Футбольная ул., 1/8, Тейково, Россия
4710	Салон связи	Билайн	55.614166000000004	40.673064000000004	ул. Калинина, 21, Гусь-Хрустальный, Россия
4711	Магазин электроники	Naim Audio Russia	55.77486700000001	37.601609	ул. Фадеева, 4А, Москва, Россия
4712	Салон связи	Максимус	55.785513	37.665408	Верхняя Красносельская ул., 3А, Москва, Россия
4713	Магазин электроники	Спектр	56.149515	40.38171	Тракторная ул., 42, Владимир, Россия
4714	Магазин электроники	Умный дом	56.749233999999994	38.875043	ул. Строителей, 31А, Переславль-Залесский, Россия
4715	Салон связи	Салон-магазин МТС	55.65665799999999	37.607191	Симферопольский бул., 11, Москва, Россия
4716	Магазин электроники	Магазин Иней	56.004735	92.935468	просп. имени Газеты Красноярский Рабочий, 110, Красноярск, Россия
4717	Магазин электроники	Эльдорадо	55.002223	73.349597	ул. Красный Путь, 91, Омск, Россия
4718	Салон связи	НОУ-ХАУ	55.668242000000006	37.866459000000006	Новорязанское ш., 5, Котельники, Россия
4719	Магазин электроники	VideoRecCam	50.303357	127.516421	Студенческая ул., 28, Благовещенск, Россия
4720	Магазин электроники	Интернет-магазин АссортиментБТ	55.734759999999994	37.710045	Нижегородская ул., 29-33с27, Москва, Россия
4721	Салон связи	Tele2	55.821011999999996	37.386184	Международная ул., 12, Красногорск, Россия
4722	Салон связи	Tele2	55.909763	37.396626	к2, район Новокуркино, 8-й микрорайон, Химки, Россия
4723	Салон связи	Салон Связи	55.815647	37.716246999999996	бул. Маршала Рокоссовского, 31, стр. 4, Москва, Россия
4724	Магазин электроники	Dixis	51.666183000000004	39.191924	Кольцовская ул., 35А, Воронеж, Россия
4725	Магазин электроники	Комиссионный магазин 	55.790489	38.437447	Советская ул., 12/1, Электросталь, Россия
4726	Магазин электроники	Zeon	56.833153	53.217442000000005	Пушкинская ул., 155, Ижевск, Россия
4727	Салон связи	Tele2	55.664988	37.481312	ул. Покрышкина, 4, Москва, Россия
4728	Салон связи	Болтун	55.738214	37.66175	Марксистская ул., 3, стр. 1, Москва, Россия
4729	Салон связи	НОУ-ХАУ	55.582354	37.671127	Бирюлёвская ул., 51, Москва, Россия
4730	Магазин электроники	Kupit-biats.ru	55.783899	37.738045	Щербаковская ул., 53, Москва, Россия
4731	Салон связи	НОУ-ХАУ	55.680043999999995	37.889395	Октябрьский просп., 146, Люберцы, Россия
4732	Магазин электроники	Proaction24	56.021930000000005	92.837947	ул. Красной Гвардии, 24, Красноярск, Россия
4733	Магазин электроники	М.Видео	55.793664	37.93871	ш. Энтузиастов, 36А, Балашиха, Россия
4734	Салон связи	Салон-магазин МТС	55.680344999999996	37.895515	Смирновская ул., 18/20, Люберцы, Россия
4735	Салон связи	Евросеть	56.252512	37.979356	ул. Майолик, 1, Хотьково, Россия
4736	Магазин электроники	Цифровой супермаркет DNS	51.705668	36.166236	пр. Энгельса, 70, Курск, Россия
4737	Магазин электроники	Концепт климат	55.794715000000004	37.928021	ш. Энтузиастов, 1, Балашиха, Россия
4738	Салон связи	Салон сотовой связи	55.807210999999995	37.395657	ул. Кулакова, 19, Москва, Россия
4739	Салон связи	Салон-магазин МТС	56.30273199999999	38.136308	1-я Рыбная ул., 18А, Сергиев Посад, Россия
4740	Магазин электроники	Фото и видеооборудование	55.80738	37.569638	Тимирязевская ул., 1, стр. 5, Москва, Россия
4741	Магазин электроники	Магазин игровых приставок	55.609787	37.605131	Кировоградская ул., 15, Москва, Россия
4742	Магазин электроники	Цифровой супермаркет DNS	55.15959599999999	61.385117	просп. Ленина, 71, Челябинск, Россия
4743	Магазин электроники	Apple Justa A	53.899547	27.544089000000003	ул. Немига, 38, Минск, Беларусь
4744	Салон связи	Tele2	55.726969999999994	37.625963	Большая Серпуховская ул., 17, стр. 1, Москва, Россия
4745	Салон связи	Билайн	54.51622	36.241073	ул. Циолковского, 4, Калуга, Россия
4746	Салон связи	МТС	55.994794999999996	36.472021000000005	Советская ул., 1, корп. 2, село Новопетровское, Россия
4747	Магазин электроники	Цифровой супермаркет DNS	48.395975	135.106292	ул. Суворова, 25, Хабаровск, Россия
4748	Салон связи	Евросеть	55.812541	37.832593	Щёлковское ш., 100, Москва, Россия
4749	Салон связи	Комиссионный магазин электроники	55.79743199999999	37.936977	просп. Ленина, 23/5, Балашиха, Россия
4750	Магазин электроники	XStore	55.424285999999995	37.538242	ул. Свердлова, 26, Подольск, Россия
4751	Салон связи	Xiaomi	55.617663	37.508679	Новоясеневский просп., 1Б, корп. 1, Москва, Россия
4752	Магазин электроники	Лодис Групп	55.874607	37.587865	Алтуфьевское ш., 44, Москва, Россия
4753	Салон связи	Салон-магазин МТС	55.600974	37.609190999999996	Россошанский пр., 3, Москва, Россия
4754	Магазин электроники	Stargame	55.529675	37.512532	Южнобутовская ул., 139, Москва, Россия
4755	Салон связи	Связной	55.123999999999995	36.6211	просп. Маркса, 130, Обнинск, Россия
4756	Салон связи	Максимус	55.706883	37.592096000000005	ул. Вавилова, 3, Москва, Россия
4757	Магазин электроники	Кей	59.970121	30.314487	просп. Медиков, 7, Санкт-Петербург, Россия
4758	Салон связи	Билайн	55.627854000000006	38.070359	Станционная ул., 4, рабочий посёлок Быково, Россия
4759	Салон связи	Билайн	54.531563	36.271371	ул. Глаголева, 3, Калуга, Россия
4760	Магазин электроники	Elektronika.ru	69.492141	88.382923	Бауманская ул., 10, Норильск, Россия
4761	Салон связи	МегаФон	55.873974	37.333518	Пятницкое шоссе, 7-й километр, вл2, Россия
4762	Магазин электроники	Цифровой супермаркет DNS	48.488746	135.086053	Ленинградская ул., 37, Хабаровск, Россия
4763	Магазин электроники	Цифровой супермаркет DNS	54.533568	36.270276	Московская ул., 213, Калуга, Россия
4764	Салон связи	Торгово-ремонтная фирма	54.685058	39.624337	Промышленная ул., 34, Рязань, Россия
4765	Салон связи	GSM-Сервис	55.076829000000004	38.777369	Зелёная ул., 33, Коломна, Россия
4766	Салон связи	Максимус	55.749030000000005	37.538575	Пресненская наб., 2, Москва, Россия
4767	Салон связи	Билайн	55.914302	37.866648	просп. Космонавтов, 20А, Королёв, Россия
4768	Магазин электроники	Цифровой супермаркет DNS	57.98755799999999	102.667253	ул. Ленина, 4, Усть-Илимск, Россия
4769	Салон связи	Tele2	55.596008	37.343261	Московская ул., 23, д. Картмазово, Россия
4770	Салон связи	Салон связи	55.855284999999995	37.475972	Россия, Москва, Северный административный округ, район Левобережный
4771	Салон связи	Максимус	55.429669999999994	37.548365999999994	Советская ул., 25, Подольск, Россия
4772	Магазин электроники	Альтера	54.615916000000006	39.747355999999996	ул. Есенина, 65, корп. 2, Рязань, Россия
4773	Магазин электроники	Ультра-Т, офис	55.645734999999995	37.60832	Черноморский бул., 10, корп. 1, Москва, Россия
4774	Салон связи	Связной	55.8106	37.7978	Уральская ул., 1А, Москва, Россия
4775	Магазин электроники	Магазин Друзьям Друзей	55.764951	37.59763	Трёхпрудный пер., 5, Москва, Россия
4776	Магазин электроники	Top Shop	55.682706	37.66132	просп. Андропова, 22, Москва, Россия
4777	Магазин электроники	Пин-Центр	55.681431999999994	37.929297	Проектируемый пр. № 83, 45, стр. 4, Москва, Россия
4778	Салон связи	Магазин Xiaomi	53.203364	50.156033	Московское ш., 17, Самара, Россия
4779	Салон связи	Tele2	55.924383999999996	37.815515999999995	ул. Калинина, 2, Королёв, Россия
4780	Салон связи	Связной	55.6922	37.5279	просп. Вернадского, 6, Москва, Россия
4781	Магазин электроники	M-Store 	54.515308999999995	36.251989	ул. Кирова, 19, Калуга, Россия
4782	Магазин электроники	Магазин Радиодетали	57.624618999999996	39.8627	ул. Володарского, 26, Ярославль, Россия
4783	Салон связи	Tele2	54.510009	37.115617	ул. Ленина, 12, Богородицк, Россия
4784	Магазин электроники	Nomer3.ru	55.677666	37.643640999999995	2-й Нагатинский пр., 2, стр. 8, Москва, Россия
4785	Магазин электроники	М.Видео	55.653105000000004	37.645542	Каширское ш., 26, Москва, Россия
4786	Салон связи	ICity	54.625501	39.716193	ул. Дзержинского, 14, Рязань, Россия
4787	Магазин электроники	Ситилинк	54.190602	37.612908000000004	Центральный пер., 7, Тула, Россия
4788	Салон связи	Мобил элемент	55.764276	37.563285	ул. Пресненский Вал, 1/2, Москва, Россия
4789	Магазин электроники	Магазин по продаже дисков	68.959684	33.070705	просп. Ленина, 48, Мурманск, Россия
4790	Магазин электроники	Интернет-магазин My Hitech	55.793040000000005	37.590201	ул. Сущёвский Вал, 3/5, Москва, Россия
4791	Магазин электроники	Эльдорадо	55.770527	38.434141	ул. Ялагина, 4, Электросталь, Россия
4792	Магазин электроники	Getforce	55.820779	37.702121999999996	Погонный пр., 3А, корп. 3, Москва, Россия
4793	Салон связи	Салон связи Tele2	54.755283999999996	38.886767	20, 1-й микрорайон, Зарайск, Россия
4794	Салон связи	Евросеть	55.200903000000004	34.302609000000004	Красноармейское ш., 1, Вязьма, Россия
4795	Магазин электроники	Grandcam.ru	55.81574200000001	37.637563	просп. Мира, 105, стр. 1, Москва, Россия
4796	Салон связи	Samsung	55.704322	37.641683	Автозаводская ул., 18, Москва, Россия
4797	Салон связи	IPlace	53.200835	50.18602	ул. Гагарина, 56, Самара, Россия
4798	Салон связи	Select	55.727576	37.449563	ул. Ивана Франко, 8, Москва, Россия
4799	Салон связи	Билайн	56.986683	41.027799	площадь Меланжистов, 5, Иваново, Россия
4800	Салон связи	МегаФон	56.289944999999996	37.482969	площадь Генерала Кузнецова, 3, Яхрома, Россия
4801	Магазин электроники	Холодильник.ру	55.553293999999994	38.069353	Промышленная ул., 1, село Михайловская Слобода, Россия
4802	Магазин электроники	Компьютеры и Аксессуары	55.834492000000004	37.297458	ул. Ленина, 40, Красногорск, Россия
4803	Магазин электроники	Цифровой супермаркет DNS	55.011786	82.955139	ул. Кирова, 110, корп. 1, Новосибирск, Россия
4804	Салон связи	Сервисный центр Маяк	55.764465	37.5579	Звенигородское ш., 4, Москва, Россия
4805	Салон связи	Телефон.ру	55.654239000000004	37.645959000000005	Каширское ш., 24, стр. 4, Москва, Россия
4806	Салон связи	Связной	56.4987	39.6774	Краснооктябрьская ул., 30, Юрьев-Польский, Россия
4807	Магазин электроники	Эльдорадо	55.596332999999994	38.093196	ул. Гудкова, 2А, Жуковский, Россия
4808	Салон связи	Samsung	55.662873	37.481136	просп. Вернадского, 86А, Москва, Россия
4809	Магазин электроники	Победа 24	54.673835	39.654871	Интернациональная ул., 8/29, Московский административный округ, микрорайон Канищево, Рязань, Россия
4810	Магазин электроники	НОУ-ХАУ	55.752233999999994	37.59537	ул. Новый Арбат, 11, стр. 1, Москва, Россия
4811	Салон связи	Airoom Пенза	53.200876	45.016525	ул. Володарского, 83, Пенза, Россия
4812	Салон связи	МегаФон	55.97341899999999	37.903737	пр. Маяковского, 3, Ивантеевка, Россия
4813	Магазин электроники	Bremse.ru	55.63683399999999	37.590488	6, корп. 606, Южный административный округ, район Чертаново Северное, микрорайон Северное Чертаново, Москва, Россия
4814	Магазин электроники	Цифровой супермаркет DNS	52.281683	104.294729	ул. Литвинова, 17, Иркутск, Россия
4815	Магазин электроники	Best-Zakaz.ru	55.796192000000005	37.592671	ул. Сущёвский Вал, 5, стр. 12, Москва, Россия
4816	Салон связи	Салон-магазин МТС	56.849106000000006	35.827602	просп. Ленина, 8, Тверь, Россия
4817	Магазин электроники	Интернет-магазин Elecity.ru	55.686904000000006	37.440369	Очаковское ш., 34, Москва, Россия
4818	Магазин электроники	М.Видео	56.792835	60.520068	ул. Краснолесья, 133, Екатеринбург, Россия
4819	Магазин электроники	Цифровой супермаркет DNS	55.863565	37.546178999999995	Дмитровское ш., 89, Москва, Россия
4820	Магазин электроники	Сберлампа	55.794421	38.470217	Строительный пер., 5, Электросталь, Россия
4821	Салон связи	Билайн	55.937580000000004	37.520157	Московское ш., 33А, Долгопрудный, Россия
4822	Салон связи	МегаФон	56.989178	40.968084999999995	ул. Богдана Хмельницкого, 36, Иваново, Россия
4823	Салон связи	Телефон.ру	55.745045999999995	37.515603000000006	Россия, Москва, Западный административный округ, район Филёвский Парк
4824	Магазин электроники	Цифровой супермаркет DNS	59.73895600000001	30.622947999999997	Октябрьская ул., 8, Колпино, Россия
4825	Магазин электроники	Магазин аудиотехники Тандем-Аудио	57.97825699999999	33.254734	площадь Свободы, 17, Валдай, Россия
4826	Салон связи	Tele2	54.51409	36.257672	ул. Кирова, 46, Калуга, Россия
4827	Салон связи	Билайн	56.394662	38.712952	Институтская ул., 1, Александров, Россия
4828	Магазин электроники	Мегаком лайн	55.633638	37.629619	Промышленная ул., 11, стр. 3, Москва, Россия
4829	Салон связи	Связной	55.7623	37.5681	ул. Красная Пресня, 30, стр. 1, Москва, Россия
4830	Салон связи	Скай Линк	55.653314	37.64613	Каширское ш., 26, Москва, Россия
4831	Салон связи	Билайн	55.59386800000001	37.351896	ул. Хабарова, 2, Московский, Россия
4832	Салон связи	Евросеть	55.74149	37.504042999999996	Багратионовский пр., 7, корп. 3, Москва, Россия
4833	Магазин электроники	Магазин автозапчастей Иномарка32	53.062627	32.847873	Советская площадь, 1, Мглин, Россия
4834	Магазин электроники	М.Видео	56.868896	53.277083	Автозаводская ул., 2А, Ижевск, Россия
4835	Магазин электроники	Эльдорадо	55.624403	36.345534	Летняя ул., 9, д. Нестерово, Россия
4836	Салон связи	Евросеть	55.430882999999994	37.497485	Юбилейная ул., 32Б, Подольск, Россия
4837	Магазин электроники	Ishop	59.934812	30.363078	Лиговский просп., 23, Санкт-Петербург, Россия
4838	Салон связи	МегаФон	56.149602	38.846944	Привокзальная ул., 22Б, Киржач, Россия
4839	Магазин электроники	Микронаушники.com - Продажа и аренда микронаушников	55.808057999999996	37.505804	Ленинградское ш., 1, Москва, Россия
4840	Салон связи	Салон-магазин МТС	55.896752	38.145554	Заводская ул., 1А, рабочий посёлок Свердловский, Россия
4841	Салон связи	Салон-магазин МТС	55.80961800000001	37.798343	9-я Парковая ул., 61А, стр. 1, Москва, Россия
4842	Магазин электроники	Домашние кинотеатры	59.955286	30.468763	Ириновский просп., 21, корп. 1, Санкт-Петербург, Россия
4843	Магазин электроники	Андрикс	55.609787	37.605131	Кировоградская ул., 15, Москва, Россия
4844	Салон связи	100 Друзей	55.994496	92.908842	ул. Академика Вавилова, 2А/20, Красноярск, Россия
4845	Салон связи	Связной	55.8917	37.7486	Коммунистическая ул., 1, Мытищи, Россия
4846	Салон связи	Vertu	55.743076	37.544225	Кутузовский просп., 29, Москва, Россия
4847	Магазин электроники	Интернет-магазин телефонов Land Rover	55.726401	37.652032	Дербеневская ул., 1, Москва, Россия
4848	Салон связи	Связной	55.4253	38.2673	Советская ул., 67, Бронницы, Россия
4849	Магазин электроники	Vmela	55.829052000000004	37.624157000000004	Хованская ул., 22, стр. 1, Москва, Россия
4850	Салон связи	МегаФон	57.027962	40.378553000000004	Спортивная ул., 1, Комсомольск, Россия
4851	Магазин электроники	AeroGPS	55.782495999999995	37.59922	Новослободская ул., 20, стр. 6, Москва, Россия
