id;lat;lon;x;y;source_name;info;station_name;exit_name
547;55.661613;37.6041081;4186070.1654272135;7491345.192695343;data.mos;Нет информации;Нахимовский проспект;Нахимовский проспект, вход-выход 1 в южный вестибюль
548;55.6617517;37.6047437;4186140.9200955625;7491372.564801053;data.mos;Нет информации;Нахимовский проспект;Нахимовский проспект, вход-выход 2 в южный вестибюль
550;55.6637839;37.6061591;4186298.481702831;7491773.625622263;data.mos;Нет информации;Нахимовский проспект;Нахимовский проспект, вход-выход 2 в северный вестибюль
226;55.7522622;37.8145804;4209499.834689303;7509255.314075528;data.mos;Нет информации;Новогиреево;Новогиреево, вход-выход 2 в западный вестибюль
228;55.751722;37.81491;4209536.525593468;7509148.460249406;data.mos;Нет информации;Новогиреево;Новогиреево, вход-выход 4 в западный вестибюль
232;55.7512382;37.8185824;4209945.335291457;7509052.763835929;data.mos;Нет информации;Новогиреево;Новогиреево, вход-выход 4 в восточный вестибюль
229;55.7516932;37.8184026;4209925.320047013;7509142.763530137;data.mos;Нет информации;Новогиреево;Новогиреево, вход-выход 1 в восточный вестибюль
236;55.7461213;37.8655979;4215179.076810849;7508040.705484931;data.mos;Нет информации;Новокосино;Новокосино, вход-выход 1 в восточный вестибюль
237;55.744476;37.8658385;4215205.860280335;7507715.314074588;data.mos;Нет информации;Новокосино;Новокосино, вход-выход 2 в восточный вестибюль
235;55.7438943;37.8625401;4214838.684071901;7507600.274396787;data.mos;Нет информации;Новокосино;Новокосино, вход-выход 3 в западный вестибюль
234;55.7441695;37.8623576;4214818.3682648325;7507654.699005675;data.mos;Нет информации;Новокосино;Новокосино, вход-выход 2 в западный вестибюль
233;55.745471;37.861671;4214741.936302453;7507912.093844391;data.mos;Нет информации;Новокосино;Новокосино, вход-выход 1 в западный вестибюль
137;55.7422968;37.6292367;4188867.468383562;7507284.354242615;data.mos;Нет информации;Новокузнецкая;Новокузнецкая, вход в вестибюль
789;55.7656698;37.604118;4186071.2674901728;7511907.86787395;data.mos;Нет информации;Пушкинская;Пушкинская, вход-выход 1 в совмещенный вестибюль
5;55.8546831;37.354253;4158256.422923112;7529541.39246243;data.mos;Нет информации;Пятницкое шоссе;Пятницкое шоссе, вход-выход 3 в южный вестибюль
6;55.855143;37.354014;4158229.817564812;7529632.603412517;data.mos;Нет информации;Пятницкое шоссе;Пятницкое шоссе, вход-выход 4 в южный вестибюль
4;55.855288;37.353016;4158118.720713;7529661.361165737;data.mos;Нет информации;Пятницкое шоссе;Пятницкое шоссе, вход-выход 2 в южный вестибюль
2;55.857297;37.355414;4158385.6648519235;7530059.815838807;data.mos;Нет информации;Пятницкое шоссе;Пятницкое шоссе, выход из северного вестибюля
97;55.8557359;37.4755931;4171763.9410679163;7529750.193551497;data.mos;Нет информации;Речной вокзал;Речной вокзал, вход в северный вестибюль
491;55.8217898;37.609212;4186638.328976274;7523020.534796325;data.mos;Нет информации;Телецентр;Телецентр, выход из вестибюля
256;55.619857;37.505166;4175055.9812371973;7483109.154494908;data.mos;Нет информации;Тёплый стан;Тёплый стан, вход-выход 5 в северный вестибюль
253;55.6198202;37.5063141;4175183.787144576;7483101.899858632;data.mos;Нет информации;Тёплый стан;Тёплый стан, вход-выход 2 в северный вестибюль
370;55.886008;37.661087;4192413.027561175;7535756.459579064;data.mos;Нет информации;Медведково;Медведково, вход в южный вестибюль
14;55.845533;37.363824;4159321.8617694946;7527726.897717378;data.mos;Нет информации;Митино;Митино, вход-выход 1 в южный вестибюль
12;55.846763;37.361271;4159037.6631094995;7527970.785887538;data.mos;Нет информации;Митино;Митино, вход-выход 6 в северный вестибюль
7;55.845982;37.360512;4158953.1716159866;7527815.925919247;data.mos;Нет информации;Митино;Митино, вход-выход 1 в северный вестибюль
39;55.74122;37.415713;4165098.1188272657;7507071.414545964;data.mos;Нет информации;Молодёжная;Молодёжная, вход в западный вестибюль
41;55.740201;37.417866;4165337.789690944;7506869.910344315;data.mos;Нет информации;Молодёжная;Молодёжная, вход в восточный вестибюль
21;55.82354;37.385197;4161701.0932462187;7523367.360317425;data.mos;Нет информации;Мякинино;Мякинино, вход-выход в вестибюль 1
556;55.6822357;37.6209364;4187943.48321413;7495416.097513137;data.mos;Нет информации;Нагатинская;Нагатинская, вход-выход 3 в южный вестибюль
554;55.682157;37.6216372;4188021.4959132783;7495400.5581153175;data.mos;Нет информации;Нагатинская;Нагатинская, вход-выход 1 в южный вестибюль
665;55.7572616;37.614986;4187281.0877161147;7510244.286592885;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 8 в южный вестибюль
664;55.7572071;37.6154233;4187329.767729439;7510233.504815275;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 7 в южный вестибюль
659;55.7566567;37.6156184;4187351.4861620925;7510124.619597359;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 2 в южный вестибюль
658;55.7560971;37.6177488;4187588.641205278;7510013.915925709;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 1 в южный вестибюль
660;55.7568832;37.6155387;4187342.6139986757;7510169.427735891;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 3 в южный вестибюль
422;55.7313438;37.6362414;4189647.228020722;7505118.647124948;data.mos;Нет информации;Павелецкая;Павелецкая, вход 1 в вестибюль
555;55.68216;37.6213636;4187991.0389005975;7495401.150467904;data.mos;Нет информации;Нагатинская;Нагатинская, вход-выход 2 в южный вестибюль
558;55.68417;37.6227098;4188140.8971991036;7495798.036912925;data.mos;Нет информации;Нагатинская;Нагатинская, вход-выход 1 в северный вестибюль
552;55.6729139;37.6103001;4186759.455714206;7493575.715747462;data.mos;Нет информации;Нагорная;Нагорная, вход-выход 1 в вестибюль
139;55.7296879;37.6388141;4189933.619674685;7504791.283367067;data.mos;Нет информации;Павелецкая;Павелецкая, вход в вестибюль
647;55.7350914;37.5933065;4184867.7368154614;7505859.581559284;data.mos;Нет информации;Парк культуры;Парк культуры, вход 2 в объединенный вестибюль
646;55.7360872;37.5949799;4185054.018851355;7506056.472193357;data.mos;Нет информации;Парк культуры;Парк культуры, вход-выход 1 в вестибюль
54;55.73644;37.51592;4176253.111041188;7506126.229389302;data.mos;Нет информации;Парк Победы;Парк Победы, вход-выход 4 в вестибюль
51;55.735804;37.517105;4176385.0246377783;7506000.477077308;data.mos;Нет информации;Парк Победы;Парк Победы, вход-выход 1 в вестибюль
53;55.73631;37.517599;4176440.016466229;7506100.52513376;data.mos;Нет информации;Парк Победы;Парк Победы, вход-выход 3 в вестибюль
52;55.735922;37.517692;4176450.369178873;7506023.808326286;data.mos;Нет информации;Парк Победы;Парк Победы, вход-выход 2 в вестибюль
55;55.736633;37.517273;4176403.7263122317;7506164.390480429;data.mos;Нет информации;Парк Победы;Парк Победы, вход-выход 5 в вестибюль
73;55.7884901;37.7496596;4202272.884291411;7516424.724506363;data.mos;Нет информации;Партизанская;Партизанская, вход в вестибюль
372;55.8879931;37.6614571;4192454.2269047177;7536150.485507044;data.mos;Нет информации;Медведково;Медведково, вход в северный вестибюль
869;55.7478886;37.533285;4178186.1739988127;7508390.240152738;data.mos;Нет информации;Международная;Международная, вход-выход в вестибюль
573;55.7814401;37.5987019;4185468.349996088;7515029.024939681;data.mos;Нет информации;Менделеевская;Менделеевская, вход-выход 1 в вестибюль
575;55.7819132;37.5991088;4185513.645896891;7515122.6773843905;data.mos;Нет информации;Менделеевская;Менделеевская, вход-выход 3 в вестибюль
574;55.7816926;37.5984772;4185443.336506506;7515079.008400577;data.mos;Нет информации;Менделеевская;Менделеевская, вход-выход 2 в вестибюль
9;55.846255;37.359469;4158837.065387089;7527870.057154952;data.mos;Нет информации;Митино;Митино, вход-выход 3 в северный вестибюль
11;55.846321;37.361159;4159025.19532653;7527883.143884387;data.mos;Нет информации;Митино;Митино, вход-выход 5 в северный вестибюль
15;55.844829;37.363396;4159274.217027435;7527587.309912058;data.mos;Нет информации;Митино;Митино, вход-выход 2 в южный вестибюль
13;55.847006;37.360486;4158950.277309227;7528018.969585329;data.mos;Нет информации;Митино;Митино, вход-выход 7 в северный вестибюль
516;55.6115949;37.6032311;4185972.5382337887;7481480.5609249715;data.mos;Нет информации;Пражская;Пражская, вход-выход 1 в южный вестибюль
701;55.795534;37.7148632;4198399.366761972;7517819.468732523;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 7 в южный вестибюль
700;55.7953081;37.7148765;4198400.8473112;7517774.7349488735;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 6 в южный вестибюль
707;55.796922;37.716974;4198634.339943139;7518094.332735541;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 6 в северный вестибюль
702;55.795982;37.71706;4198643.913419346;7517908.184573469;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 1 в северный вестибюль
706;55.7968666;37.7166493;4198598.194504478;7518083.361751173;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 5 в северный вестибюль
703;55.796064;37.717543;4198697.6807333995;7517924.422851278;data.mos;Нет информации;Преображенская площадь;Преображенская площадь, вход-выход 2 в северный вестибюль
765;55.7317821;37.664368;4192778.2668104684;7505205.299328339;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 1 в западный вестибюль
769;55.7312101;37.6645773;4192801.5659798905;7505092.214739096;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 5 в западный вестибюль
770;55.73131;37.664926;4192840.3830863307;7505111.964882726;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 6 в западный вестибюль
630;55.6778375;37.5071875;4175281.0135878352;7494547.716246375;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход в северный вестибюль
342;55.7819543;37.633349;4189325.247525552;7515130.8133828575;data.mos;Нет информации;Проспект Мира;Проспект Мира, вход 1 в вестибюль
392;55.7795686;37.6335334;4189345.774839653;7514658.563562987;data.mos;Нет информации;Проспект Мира;Проспект Мира, вход 2 в вестибюль
292;55.6772799;37.5618179;4181362.4418976684;7494437.630592938;data.mos;Нет информации;Профсоюзная;Профсоюзная, вход-выход 1 в южный вестибюль
294;55.6770979;37.5623706;4181423.96818023;7494401.699101691;data.mos;Нет информации;Профсоюзная;Профсоюзная, вход-выход 3 в южный вестибюль
296;55.6788868;37.5635613;4181556.5162979173;7494754.881326698;data.mos;Нет информации;Профсоюзная;Профсоюзная, вход-выход 1 в северный вестибюль
298;55.6786988;37.5640979;4181616.2503366773;7494717.763758899;data.mos;Нет информации;Профсоюзная;Профсоюзная, вход-выход 3 в северный вестибюль
788;55.7654151;37.6038161;4186037.660135903;7511857.469637241;data.mos;Нет информации;Пушкинская;Пушкинская, вход-выход 3 в совмещенный вестибюль
798;55.7776089;37.5215541;4176880.2961842665;7514270.662161812;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 4 в 1-й вестибюль
565;55.7368106;37.6186237;4187686.034627773;7506199.506760016;data.mos;Нет информации;Полянка;Полянка, вход-выход в вестибюль
522;55.610605;37.6039017;4186047.1890843147;7481285.458640408;data.mos;Нет информации;Пражская;Пражская, вход-выход 7 в южный вестибюль
526;55.613775;37.604379;4186100.32187727;7481910.260574587;data.mos;Нет информации;Пражская;Пражская, вход-выход 3 в северный вестибюль
518;55.6114647;37.604446;4186107.7802831535;7481454.899145098;data.mos;Нет информации;Пражская;Пражская, вход-выход 3 в южный вестибюль
519;55.6110863;37.6047469;4186141.276317933;7481380.318849139;data.mos;Нет информации;Пражская;Пражская, вход-выход 4 в южный вестибюль
524;55.6136747;37.6048726;4186155.2691779253;7481890.490831068;data.mos;Нет информации;Пражская;Пражская, вход-выход 1 в северный вестибюль
517;55.6114306;37.6025606;4185897.898515211;7481448.178216831;data.mos;Нет информации;Пражская;Пражская, вход-выход 2 в южный вестибюль
520;55.6109456;37.6024484;4185885.4084683442;7481352.587934263;data.mos;Нет информации;Пражская;Пражская, вход-выход 5 в южный вестибюль
80;55.795821;37.799007;4207766.211731384;7517876.302200649;data.mos;Нет информации;Первомайская;Первомайская, вход-выход 2 в северный вестибюль
82;55.793647;37.799096;4207776.119166063;7517445.804059638;data.mos;Нет информации;Первомайская;Первомайская, вход-выход 2 в южный вестибюль
79;55.795823;37.79961;4207833.337384331;7517876.698254162;data.mos;Нет информации;Первомайская;Первомайская, вход-выход 1 в северный вестибюль
81;55.79365;37.799751;4207849.033432534;7517446.398106751;data.mos;Нет информации;Первомайская;Первомайская, вход-выход 1 в южный вестибюль
219;55.7511859;37.7844802;4206149.095752527;7509042.418883398;data.mos;Нет информации;Перово;Перово, вход-выход 3 в западный вестибюль
221;55.7506254;37.7847998;4206184.673461786;7508931.55271991;data.mos;Нет информации;Перово;Перово, вход-выход 5 в западный вестибюль
217;55.7511446;37.7850385;4206211.245424237;7509034.249743304;data.mos;Нет информации;Перово;Перово, вход-выход 1 в западный вестибюль
223;55.751753;37.788378;4206582.996863741;7509154.5921394285;data.mos;Нет информации;Перово;Перово, вход-выход 1 в восточный вестибюль
224;55.75124;37.788346;4206579.434640036;7509053.119876606;data.mos;Нет информации;Перово;Перово, вход-выход 2 в восточный вестибюль
839;55.736059;37.467458;4170858.3458783645;7506050.89639028;data.mos;Нет информации;Пионерская;Пионерская, вход-выход в восточный вестибюль
833;55.8618261;37.4361737;4167375.79353254;7530958.169699752;data.mos;Нет информации;Планерная;Планерная, выход 2 из вестибюля
830;55.8595651;37.4367687;4167442.0286295624;7530509.683826424;data.mos;Нет информации;Планерная;Планерная, вход в 1-й вестибюль
200;55.747275;37.6807937;4194606.767370391;7508268.88121922;data.mos;Нет информации;Площадь Ильича;Площадь Ильича, вход-выход 1 в вестибюль
65;55.756397;37.623306;4188207.265879514;7510073.243875304;data.mos;Нет информации;Площадь Революции;Площадь Революции, вход-выход в восточный вестибюль
801;55.7774862;37.5171736;4176392.661154846;7514246.375673943;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 3 во 2-й вестибюль
800;55.7776443;37.5172062;4176396.290170246;7514277.669035608;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 2 во 2-й вестибюль
802;55.7770229;37.5171557;4176390.6685359613;7514154.673593789;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 4 во 2-й вестибюль
799;55.7775861;37.5176384;4176444.402454167;7514266.149263418;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 1 во 2-й вестибюль
590;55.836665;37.5756124;4182898.038613416;7525968.751848549;data.mos;Нет информации;Петровско-Разумовская;Петровско-Разумовская, вход в вестибюль
461;55.6926615;37.7278801;4199848.401441679;7497474.959207258;data.mos;Нет информации;Печатники;Печатники, вход-выход 3 в вестибюль
459;55.6928903;37.7278293;4199842.746411547;7497520.148232582;data.mos;Нет информации;Печатники;Печатники, вход-выход 1 в вестибюль
462;55.6924089;37.7285261;4199920.313832732;7497425.069882438;data.mos;Нет информации;Печатники;Печатники, вход-выход 4 в вестибюль
460;55.692675;37.7284457;4199911.363745672;7497477.625510414;data.mos;Нет информации;Печатники;Печатники, вход-выход 2 в вестибюль
838;55.735944;37.466756;4170780.1995958267;7506028.158227965;data.mos;Нет информации;Пионерская;Пионерская, вход-выход в западный вестибюль
797;55.7775229;37.5211113;4176831.0039137434;7514253.639839561;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 3 в 1-й вестибюль
796;55.778046;37.5213477;4176857.3198413663;7514357.179684988;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 2 в 1-й вестибюль
795;55.777987;37.5210171;4176820.51761771;7514345.5014451565;data.mos;Нет информации;Полежаевская;Полежаевская, вход-выход 1 в 1-й вестибюль
252;55.6196587;37.5071612;4175278.0858852277;7483070.062337021;data.mos;Нет информации;Тёплый стан;Тёплый стан, вход-выход 1 в северный вестибюль
337;55.7654719;37.6366194;4189689.3067882415;7511868.708791463;data.mos;Нет информации;Тургеневская;Тургеневская, вход-выход 6 в вестибюль
336;55.7653368;37.6369063;4189721.2443501498;7511841.976252544;data.mos;Нет информации;Тургеневская;Тургеневская, вход-выход 5 в вестибюль
815;55.8256692;37.4360367;4167360.542762302;7523789.310791378;data.mos;Нет информации;Тушинская;Тушинская, вход-выход 1 в 1-й вестибюль
816;55.8254341;37.4370076;4167468.622855913;7523742.719127164;data.mos;Нет информации;Тушинская;Тушинская, вход-выход 2 в 1-й вестибюль
817;55.8273392;37.4374154;4167514.018944258;7524120.2762723025;data.mos;Нет информации;Тушинская;Тушинская, вход-выход 1 во 2-й вестибюль
820;55.8281911;37.4380376;4167583.28193143;7524289.113777155;data.mos;Нет информации;Тушинская;Тушинская, вход-выход 4 во 2-й вестибюль
90;55.5420806;37.5319534;4178037.9409648725;7467791.737438762;data.mos;Нет информации;Улица Горчакова;Улица Горчакова, вход-выход в вестибюль
784;55.765435;37.560437;4181208.720812832;7511861.407296803;data.mos;Нет информации;Улица 1905 года;Улица 1905 года, вход-выход 1 во 2-й вестибюль
841;55.739437;37.4829878;4172587.115306485;7506718.835081041;data.mos;Нет информации;Филёвский парк;Филёвский парк, вход-выход в западный вестибюль
850;55.746725;37.514093;4176049.730331509;7508160.10283249;data.mos;Нет информации;Фили;Фили, вход в западный вестибюль
847;55.74529;37.515767;4176236.0791590963;7507876.297352074;data.mos;Нет информации;Фили;Фили, вход-выход в восточный вестибюль
645;55.7274309;37.5805775;4183450.7510171533;7504345.107283632;data.mos;Нет информации;Фрунзенская;Фрунзенская, вход-выход в вестибюль
166;55.6222568;37.6682219;4193207.280996036;7483582.258223412;data.mos;Нет информации;Царицыно;Царицыно, вход-выход 1 в северный вестибюль
168;55.6227062;37.6687206;4193262.7960260944;7483670.857499409;data.mos;Нет информации;Царицыно;Царицыно, вход-выход 3 в северный вестибюль
167;55.6224821;37.668925;4193285.5497300127;7483626.676024526;data.mos;Нет информации;Царицыно;Царицыно, вход-выход 2 в северный вестибюль
171;55.6204932;37.6698636;4193390.0342040714;7483234.574038829;data.mos;Нет информации;Царицыно;Царицыно, вход-выход 3 в южный вестибюль
170;55.620199;37.6704;4193449.745978933;7483176.575625162;data.mos;Нет информации;Царицыно;Царицыно, вход-выход 2 в южный вестибюль
254;55.6195654;37.5060675;4175156.335758147;7483051.669574713;data.mos;Нет информации;Тёплый стан;Тёплый стан, вход-выход 3 в северный вестибюль
248;55.617725;37.5087383;4175453.6478541577;7482688.869950472;data.mos;Нет информации;Тёплый стан;Тёплый стан, вход-выход 1 в южный вестибюль
589;55.818659;37.574511;4182775.431326257;7522400.163848568;data.mos;Нет информации;Тимирязевская;Тимирязевская, вход-выход 4 в вестибюль
586;55.818747;37.575101;4182841.109825824;7522417.600449054;data.mos;Нет информации;Тимирязевская;Тимирязевская, вход-выход 1 в вестибюль
489;55.8188162;37.5780576;4183170.2370323045;7522431.311985313;data.mos;Нет информации;Тимирязевская;Тимирязевская, вход-выход в вестибюль
316;55.740683;37.625617;4188464.5252227373;7506965.223746626;data.mos;Нет информации;Третьяковская;Третьяковская, вход-выход в вестибюль
480;55.7678427;37.6218566;4188045.919409558;7512337.839362007;data.mos;Нет информации;Трубная;Трубная, вход-выход 1 в вестибюль
561;55.70783;37.622461;4188113.200909794;7500471.378525416;data.mos;Нет информации;Тульская;Тульская, вход-выход в южный вестибюль
562;55.709564;37.62259;4188127.5611241064;7500813.990834766;data.mos;Нет информации;Тульская;Тульская, вход-выход в северный вестибюль
772;55.732291;37.668333;4193219.6485914625;7505305.910419576;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 2 в восточный вестибюль
628;55.6765476;37.5045266;4174984.8035547836;7494293.056714018;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 5 в южный вестибюль
629;55.6766633;37.5047335;4175007.835557429;7494315.898535623;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 6 в южный вестибюль
627;55.6763594;37.5052562;4175066.022255266;7494255.901881452;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 4 в южный вестибюль
626;55.676238;37.5050632;4175044.537593544;7494231.934937642;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 3 в южный вестибюль
624;55.6759002;37.5052832;4175069.027881518;7494165.246419511;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 1 в южный вестибюль
625;55.6761702;37.5057448;4175120.412958468;7494218.549806994;data.mos;Нет информации;Проспект Вернадского;Проспект Вернадского, вход-выход 2 в южный вестибюль
773;55.732445;37.6680428;4193187.3436752353;7505336.356950536;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 3 в восточный вестибюль
771;55.7319672;37.6677589;4193155.740071799;7505241.894014433;data.mos;Нет информации;Пролетарская;Пролетарская, вход-выход 1 в восточный вестибюль
731;55.7007835;37.853893;4213876.093303063;7499079.2525666;data.mos;Нет информации;Лермонтовский проспект;Лермонтовский проспект, вход-выход 1 во 2-й вестибюль
566;55.7505094;37.6091093;4186626.8964645695;7508908.608271284;data.mos;Нет информации;Боровицкая;Боровицкая, вход-выход в вестибюль
668;55.758683;37.617566;4187568.2920023603;7510525.488586983;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход 2 в северный вестибюль
99;55.854241;37.476543;4171869.6834522206;7529453.7127646245;data.mos;Нет информации;Речной вокзал;Речной вокзал, вход в южный вестибюль
359;55.8543991;37.6514459;4191339.785218488;7529485.067909541;data.mos;Нет информации;Свиблово;Свиблово, вход-выход 1 в южный вестибюль
362;55.855739;37.654372;4191665.517180498;7529750.808380688;data.mos;Нет информации;Свиблово;Свиблово, вход-выход 1 в северный вестибюль
543;55.6516395;37.5981861;4185410.9314027363;7489377.20106716;data.mos;Нет информации;Севастопольская;Севастопольская, вход-выход 1 в вестибюль
544;55.651406;37.5981808;4185410.3414094355;7489331.132370498;data.mos;Нет информации;Севастопольская;Севастопольская, вход-выход 2 в вестибюль
546;55.65096;37.5986848;4185466.4464327954;7489243.138963936;data.mos;Нет информации;Севастопольская;Севастопольская, вход-выход 4 в вестибюль
545;55.6511966;37.5986795;4185465.856439494;7489289.818749416;data.mos;Нет информации;Севастопольская;Севастопольская, вход-выход 3 в вестибюль
71;55.78315566;37.71929008;4198892.164789375;7515368.633795473;data.mos;Нет информации;Семёновская;Семеновская, вход в вестибюль
563;55.726855;37.6248829;4188382.8055845466;7504231.264357332;data.mos;Нет информации;Серпуховская;Серпуховская, вход-выход 1 в вестибюль
785;55.765717;37.560177;4181179.7777452264;7511917.207512673;data.mos;Нет информации;Улица 1905 года;Улица 1905 года, вход-выход 2 во 2-й вестибюль
510;55.5942546;37.6011148;4185736.9527954226;7478063.622742004;data.mos;Нет информации;Улица академика Янгеля;Улица академика Янгеля, вход-выход 2 в южный вестибюль
715;55.8149979;37.7321792;4200326.975064549;7521674.776770353;data.mos;Нет информации;Бульвар Рокоссовского;Бульвар Рокоссовского, вход-выход 1 в северный вестибюль
716;55.8154001;37.7329306;4200410.620529931;7521754.46278455;data.mos;Нет информации;Бульвар Рокоссовского;Бульвар Рокоссовского, вход-выход 2 в северный вестибюль
712;55.8132836;37.7351755;4200660.521654813;7521335.139725242;data.mos;Нет информации;Бульвар Рокоссовского;Бульвар Рокоссовского, вход-выход 1 в южный вестибюль
713;55.813449;37.7352186;4200665.319524866;7521367.908114316;data.mos;Нет информации;Бульвар Рокоссовского;Бульвар Рокоссовского, вход-выход 2 в южный вестибюль
564;55.7269036;37.6257356;4188477.7277143453;7504240.871457278;data.mos;Нет информации;Серпуховская;Серпуховская, вход-выход 2 в вестибюль
47;55.728974;37.468856;4171013.9705264936;7504650.152928159;data.mos;Нет информации;Славянский бульвар;Славянский бульвар, вход-выход в западный вестибюль
48;55.729345;37.47293;4171467.4861319847;7504723.495361133;data.mos;Нет информации;Славянский бульвар;Славянский бульвар, вход-выход 1 в восточный вестибюль
49;55.730202;37.473107;4171487.189681855;7504892.917068882;data.mos;Нет информации;Славянский бульвар;Славянский бульвар, вход-выход 2 в восточный вестибюль
50;55.730934;37.472431;4171411.937706079;7505037.6302706655;data.mos;Нет информации;Славянский бульвар;Славянский бульвар, вход-выход 3 в восточный вестибюль
60;55.747952;37.583806;4183810.14599318;7508402.779629826;data.mos;Нет информации;Смоленская;Смоленская, вход 1 в вестибюль
853;55.749036;37.5822488;4183636.799282117;7508617.180151094;data.mos;Нет информации;Смоленская;Смоленская, вход 2 в вестибюль
113;55.8045014;37.51424;4176066.0942966547;7519595.445216218;data.mos;Нет информации;Сокол;Сокол, вход 2 в западный вестибюль
111;55.8055344;37.5150184;4176152.7453882885;7519800.055172406;data.mos;Нет информации;Сокол;Сокол, вход 1 в западный вестибюль
116;55.8042947;37.5158763;4176248.2463794407;7519554.504069484;data.mos;Нет информации;Сокол;Сокол, вход-выход 2 в восточный вестибюль
118;55.8050244;37.5163929;4176305.754028384;7519699.036993716;data.mos;Нет информации;Сокол;Сокол, вход-выход 4 в восточный вестибюль
117;55.804935;37.5167424;4176344.660190416;7519681.329237536;data.mos;Нет информации;Сокол;Сокол, вход-выход 3 в восточный вестибюль
344;55.7926231;37.6359244;4189611.93974214;7517243.058452201;data.mos;Нет информации;Рижская;Рижская, вход в вестибюль
468;55.747281;37.6807937;4194606.767370391;7508270.067900986;data.mos;Нет информации;Римская;Римская, вход-выход 1 в вестибюль
757;55.7162448;37.7926457;4207058.0750546;7502134.158560015;data.mos;Нет информации;Рязанский проспект;Рязанский проспект, вход в западный вестибюль
759;55.717004;37.7931879;4207118.432482508;7502284.1954995915;data.mos;Нет информации;Рязанский проспект;Рязанский проспект, вход в восточный вестибюль
577;55.7942108;37.5887308;4184358.3722214387;7517557.44611782;data.mos;Нет информации;Савёловская;Савёловская, вход-выход 2 в вестибюль
576;55.7940558;37.5871596;4184183.4670375045;7517526.753301509;data.mos;Нет информации;Савёловская;Савёловская, вход-выход 1 в вестибюль
363;55.856086;37.653862;4191608.744240193;7529819.629893557;data.mos;Нет информации;Свиблово;Свиблово, вход-выход 2 в северный вестибюль
361;55.8547925;37.6514186;4191336.746196389;7529563.089424677;data.mos;Нет информации;Свиблово;Свиблово, вход-выход 3 в южный вестибюль
115;55.804217;37.5162194;4176286.440096731;7519539.114057477;data.mos;Нет информации;Сокол;Сокол, вход-выход 1 в восточный вестибюль
691;55.7893271;37.6798987;4194507.136426131;7516590.443483959;data.mos;Нет информации;Сокольники;Сокольники, вход 1 в вестибюль
692;55.789257;37.679521;4194465.091054458;7516576.564135471;data.mos;Нет информации;Сокольники;Сокольники, вход 2 в вестибюль
644;55.7222857;37.5618704;4181368.286170935;7503328.072461824;data.mos;Нет информации;Спортивная;Спортивная, вход-выход в южный вестибюль
643;55.7238319;37.5656975;4181794.31699415;7503633.690664009;data.mos;Нет информации;Спортивная;Спортивная, вход в северный вестибюль
476;55.7660754;37.6371071;4189743.5973039013;7511988.125816262;data.mos;Нет информации;Сретенский бульвар;Сретенский бульвар, вход-выход 3 в вестибюль
477;55.7657548;37.6374965;4189786.945113616;7511924.687146753;data.mos;Нет информации;Сретенский бульвар;Сретенский бульвар, вход-выход 4 в вестибюль
23;55.803709;37.401437;4163508.9217767017;7519438.495430812;data.mos;Нет информации;Строгино;Строгино, вход-выход 1 в западный вестибюль
26;55.804435;37.40193;4163563.8022856624;7519582.293319548;data.mos;Нет информации;Строгино;Строгино, вход-выход 4 в западный вестибюль
340;55.772245;37.632071;4189182.9812163175;7513209.035973875;data.mos;Нет информации;Сухаревская;Сухаревская, вход-выход 3 в вестибюль
341;55.772318;37.632951;4189280.9423682154;7513223.483195433;data.mos;Нет информации;Сухаревская;Сухаревская, вход-выход 4 в вестибюль
826;55.8514481;37.4386091;4167646.901020418;7528899.832566866;data.mos;Нет информации;Сходненская;Сходненская, вход-выход 1 во 2-й вестибюль
